AME-Recommended Nuclide Masses (source: ciaaw.org, 17 Mar 2021, Juris Meija),,,
,,,
nuclide,mass,uncertainty,Year/link
200Po,199.981798790,0.000015451,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
200At,199.990351015,0.000026264,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
200Rn,199.995690431,0.000013735,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
200Fr,200.006586003,0.000062916,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Os,200.983640,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Ir,200.978640,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Pt,200.974513112,0.000053787,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Au,200.971657484,0.000003441,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Hg,200.970302839,0.000000693,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Tl,200.970822212,0.000015397,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Pb,200.972882917,0.000023225,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Bi,200.977010416,0.000016347,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Po,200.982259806,0.000006278,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201At,200.988417147,0.000008786,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Rn,200.995628010,0.000053389,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Fr,201.003866593,0.000076610,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
201Ra,201.012712,0.000114,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Os,201.985950,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Ir,201.981990,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Pt,201.975639000,0.000027000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Au,201.973856000,0.000025000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Hg,201.970643400,0.000000692,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Tl,201.972102441,0.000015335,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Pb,201.972152026,0.000004040,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Bi,201.977733861,0.000016536,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Po,201.980757657,0.000015750,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202At,201.988630302,0.000030034,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Rn,201.993264277,0.000018814,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Fr,202.003320,0.000055,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
202Ra,202.009759744,0.000026219,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Ir,202.984230,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Pt,202.978930,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Au,202.975154446,0.000003308,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Hg,202.972872837,0.000001814,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Tl,202.972344593,0.000001363,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Pb,202.973391126,0.000007055,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Bi,202.976892779,0.000013721,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Po,202.981416133,0.000009291,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203At,202.986942990,0.000011353,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Rn,202.993387741,0.000025266,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Fr,203.000940729,0.000006689,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
203Ra,203.009304274,0.000086327,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Ir,203.989600,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Pt,203.980760,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Au,203.977831,0.000215,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Hg,203.973493981,0.000000527,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Tl,203.973863900,0.000001341,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Pb,203.973043981,0.000001333,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Bi,203.977836062,0.000009856,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Po,203.980310339,0.000011833,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204At,203.987251198,0.000023917,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Rn,203.991429922,0.000015575,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Fr,204.000652059,0.000026398,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
204Ra,204.006491866,0.000015550,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Pt,204.986080,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Au,204.979850,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Hg,204.976073417,0.000003930,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Tl,204.974427801,0.000001426,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Pb,204.974482157,0.000001330,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Bi,204.977386694,0.000005493,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Po,204.981203091,0.000021814,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205At,204.986075861,0.000016242,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Rn,204.991718840,0.000054043,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Fr,204.998593858,0.000008399,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
205Ra,205.006268245,0.000075707,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Pt,205.989660,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Au,205.984740,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Hg,205.977514401,0.000021949,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Tl,205.976110589,0.000001473,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Pb,205.974465683,0.000001329,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Bi,205.978499317,0.000008209,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Po,205.980473991,0.000004274,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206At,205.986656933,0.000016171,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Rn,205.990214219,0.000015850,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Fr,205.998666132,0.000030268,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Ra,206.003828053,0.000019338,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
206Ac,206.014452,0.000077,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Au,206.988400,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Hg,206.982300000,0.000032000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Tl,206.977419712,0.000005897,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Pb,206.975897297,0.000001332,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Bi,206.978471022,0.000002624,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Po,206.981593762,0.000007167,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207At,206.985800332,0.000013322,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Rn,206.990730254,0.000009121,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Fr,206.996946478,0.000018792,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Ra,207.003799159,0.000059326,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
207Ac,207.011965830,0.000054092,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Au,207.993450,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Hg,207.985759000,0.000033000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Tl,207.982019001,0.000002122,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Pb,207.976652481,0.000001333,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Bi,207.979742530,0.000002527,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Po,207.981246092,0.000001933,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208At,207.986613302,0.000009578,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Rn,207.989634687,0.000011968,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Fr,207.997138132,0.000012230,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Ra,208.001841122,0.000016509,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Ac,208.011550406,0.000059817,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
208Th,208.017900275,0.000036334,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Au,208.997350,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Hg,208.990720,0.000160,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Tl,208.985359353,0.000008619,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Pb,208.981090461,0.000001946,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Bi,208.980399068,0.000001553,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Po,208.982430836,0.000001975,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209At,208.986170215,0.000005483,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Rn,208.990414510,0.000021915,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Fr,208.995954932,0.000015775,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Ra,209.001990455,0.000054120,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Ac,209.009494762,0.000054330,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
209Th,209.017752974,0.000092805,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Au,210.002500,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Hg,209.994240,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Tl,209.990073958,0.000012475,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Pb,209.984188861,0.000001638,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Bi,209.984120705,0.000001552,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Po,209.982874076,0.000001331,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210At,209.987147898,0.000008276,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Rn,209.989689107,0.000004863,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Fr,209.996422409,0.000016279,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Ra,210.000494169,0.000016234,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Ac,210.009436052,0.000061623,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
210Th,210.015093642,0.000020305,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Hg,210.999330,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Tl,210.993475000,0.000045000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Pb,210.988737125,0.000002834,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Bi,210.987269741,0.000005901,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Po,210.986653562,0.000001440,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211At,210.987496614,0.000002974,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Rn,210.990601110,0.000007332,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Fr,210.995555723,0.000012876,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Ra,211.000893214,0.000008500,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Ac,211.007731899,0.000056871,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
211Th,211.014929468,0.000080005,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Hg,212.002960,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Tl,211.998335,0.000215,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Pb,211.991897703,0.000002326,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Bi,211.991286026,0.000002122,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Po,211.988868376,0.000001337,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212At,211.990737688,0.000002611,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Rn,211.990703919,0.000003414,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Fr,211.996225652,0.000009421,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Ra,211.999786715,0.000012102,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Ac,212.007813171,0.000055052,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Th,212.012987595,0.000017219,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
212Pa,212.023202993,0.000080370,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Hg,213.008230,0.000320,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Tl,213.001915000,0.000029000,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Pb,212.996562894,0.000007173,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Bi,212.994385067,0.000005585,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Po,212.992857623,0.000003321,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213At,212.992936978,0.000005283,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Rn,212.993883069,0.000006094,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Fr,212.996186041,0.000005470,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Ra,213.000384258,0.000022052,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Ac,213.006609020,0.000055947,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Th,213.013009223,0.000076224,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
213Pa,213.021109239,0.000076374,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Hg,214.012000,0.000430,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Tl,214.006940,0.000210,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Pb,213.999805917,0.000002515,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Bi,213.998711926,0.000012053,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Po,213.995201683,0.000001639,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214At,213.996372066,0.000004643,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
214Rn,213.995362956,0.000009875,<a href='https://doi.org/10.1088/1674-1137/36/12/003' target='_blank'>2012</a>
